date,humidity,temperature_f,station_pressure,wind_speed_mph,precipitation_in
2013-02-24T10:51:00Z,73,44,29.74,18,0
2013-02-25T22:51:00Z,55,40,30.22,7,0
2013-02-26T13:51:00Z,55,44,30.21,21,0
2013-02-26T16:51:00Z,70,40,30.16,15,0
2013-02-26T18:51:00Z,67,39,30.12,17,0
2013-02-27T14:44:00Z,93,46,29.51,8,0
2013-03-02T08:51:00Z,54,37,29.759999999999998,11,0
2013-03-03T09:51:00Z,49,33,29.72,14,0
2013-03-03T13:51:00Z,41,39,29.66,11,0
2013-03-04T21:51:00Z,50,34,29.87,24,0
2013-03-04T23:51:00Z,54,33,29.89,22,0
2013-03-05T07:51:00Z,56,34,30,14,0
2013-03-07T00:51:00Z,79,36,29.89,25,0
2013-03-07T04:51:00Z,70,36,29.919999999999998,26,0
2013-03-07T11:51:00Z,70,38,29.99,23,0
2013-03-07T13:51:00Z,76,38,29.99,17,0
2013-03-07T22:51:00Z,92,33,30.04,16,0.02
2013-03-08T04:22:00Z,93,32,29.99,21,0.02
2013-03-08T04:51:00Z,92,32,29.99,18,0.04
2013-03-08T12:31:00Z,87,34,30.01,23,0
2013-03-08T16:51:00Z,73,38,30.04,11,0
2013-03-09T11:51:00Z,37,48,30.25,16,0
2013-03-09T12:51:00Z,31,51,30.23,11,0
2013-03-11T00:51:00Z,83,40,30.29,7,0
2013-03-12T11:51:00Z,93,50,29.830000000000002,25,0.02
2013-03-14T04:51:00Z,38,32,29.9,24,0
2013-03-14T20:51:00Z,22,36,29.91,26,0
2013-03-14T21:51:00Z,26,35,29.93,21,0
2013-03-16T12:37:00Z,65,36,29.82,6,0
2013-03-18T09:51:00Z,46,35,30.38,14,0
2013-03-18T11:51:00Z,52,35,30.35,15,0
2013-03-19T20:51:00Z,62,42,29.759999999999998,21,0
2013-03-21T03:51:00Z,73,32,29.759999999999998,11,0
2013-03-21T10:51:00Z,48,35,29.72,10,0
2013-03-21T11:51:00Z,41,37,29.69,15,0
2013-03-22T10:51:00Z,38,39,29.79,18,0
2013-03-22T20:51:00Z,44,38,29.86,14,0
2013-03-23T22:51:00Z,41,37,29.919999999999998,24,0
2013-03-25T13:51:00Z,86,37,29.47,13,0.01
2013-03-25T19:12:00Z,93,36,29.52,8,0.01
2013-03-25T20:51:00Z,93,35,29.56,0,0.02
2013-03-26T11:51:00Z,38,49,29.72,15,0
2013-03-29T18:51:00Z,36,48,30.08,15,0
2013-03-30T20:51:00Z,76,42,30.110000000000003,5,0
2013-04-01T05:51:00Z,93,44,29.7,7,0
2013-04-01T13:51:00Z,41,62,29.610000000000003,21,0
2013-04-02T00:51:00Z,32,36,29.93,22,0
2013-04-02T11:51:00Z,28,42,29.99,20,0
2013-04-03T21:51:00Z,27,38,30.259999999999998,18,0
2013-04-04T13:51:00Z,41,44,30.24,14,0
2013-04-05T10:51:00Z,29,54,29.82,9,0
2013-04-05T18:51:00Z,19,54,29.82,20,0
2013-04-06T07:51:00Z,41,39,30.24,13,0
2013-04-09T04:51:00Z,89,48,29.93,0,0
2013-04-09T22:51:00Z,67,56,29.9,3,0
2013-04-09T23:51:00Z,70,56,29.87,0,0
2013-04-11T22:51:00Z,66,48,30.03,13,0
2013-04-12T14:46:00Z,93,45,29.73,15,0.12000000000000001
2013-04-13T04:51:00Z,86,40,29.82,6,0
2013-04-13T08:51:00Z,71,47,29.89,8,0
2013-04-14T06:51:00Z,71,51,30.02,7,0
2013-04-14T14:51:00Z,27,58,30.05,22,0
2013-04-15T02:51:00Z,51,43,30.25,5,0
2013-04-15T18:51:00Z,69,47,30.35,8,0
2013-04-16T21:51:00Z,89,52,30.150000000000002,11,0
2013-04-18T19:51:00Z,86,53,30.18,15,0
2013-04-19T05:38:00Z,100,54,29.979999999999997,14,0
2013-04-20T02:51:00Z,83,52,29.74,13,0.08
2013-04-20T10:51:00Z,34,54,29.97,13,0
2013-04-20T12:51:00Z,38,54,29.959999999999997,22,0
2013-04-20T15:51:00Z,29,59,29.99,16,0
2013-04-21T17:51:00Z,47,46,30.57,8,0
2013-04-21T23:51:00Z,62,41,30.62,5,0
2013-04-22T10:51:00Z,46,51,30.64,22,0
2013-04-22T14:51:00Z,38,52,30.54,15,0
2013-04-24T06:51:00Z,66,50,30.06,6,0
2013-04-24T20:51:00Z,97,49,29.89,16,0
2013-04-25T00:51:00Z,89,52,29.9,9,0
2013-04-25T04:51:00Z,56,49,30.04,17,0
2013-04-25T20:51:00Z,66,50,30.25,10,0
2013-04-26T10:51:00Z,32,62,30.37,7,0
2013-04-27T03:51:00Z,51,46,30.39,7,0
2013-04-27T04:51:00Z,48,47,30.39,8,0
2013-04-27T18:51:00Z,57,52,30.3,10,0
2013-04-29T01:51:00Z,77,53,30.21,7,0
2013-04-29T19:51:00Z,74,53,30.21,6,0
2013-04-29T20:51:00Z,74,53,30.23,7,0
2013-04-30T19:51:00Z,46,51,30.32,7,0
2013-05-01T04:51:00Z,65,44,30.38,6,0
2013-05-01T05:51:00Z,69,47,30.4,7,0
2013-05-01T14:51:00Z,52,61,30.43,13,0
2013-05-01T20:51:00Z,71,51,30.47,0,0
2013-05-06T11:51:00Z,63,61,30.22,9,0
2013-05-07T14:51:00Z,73,64,30.09,14,0
2013-05-07T16:51:00Z,75,64,30.09,8,0
2013-05-09T17:51:00Z,80,62,29.9,8,0
2013-05-10T02:51:00Z,90,55,29.939999999999998,5,0
2013-05-10T19:51:00Z,78,62,29.91,18,0
2013-05-11T08:51:00Z,90,61,29.810000000000002,20,0.02
2013-05-11T09:15:00Z,94,59,29.82,24,0.02
2013-05-12T14:51:00Z,23,66,29.69,24,0
2013-05-13T23:51:00Z,52,47,30.1,11,0
2013-05-14T02:51:00Z,56,45,30.1,10,0
2013-05-14T03:51:00Z,60,44,30.1,8,0
2013-05-14T10:51:00Z,29,56,30.09,10,0
2013-05-14T22:51:00Z,72,52,30.07,10,0
2013-05-17T06:51:00Z,44,62,30.03,13,0
2013-05-18T09:51:00Z,63,61,30.310000000000002,8,0
2013-05-20T06:27:00Z,100,57,30.09,0,0
2013-05-22T02:51:00Z,93,64,29.86,3,0
2013-05-23T18:51:00Z,93,63,29.810000000000002,20,0
2013-05-24T10:51:00Z,72,61,29.759999999999998,17,0
2013-05-25T09:15:00Z,82,50,29.88,15,0
2013-05-27T04:51:00Z,64,51,30.22,7,0
2013-05-28T22:51:00Z,93,58,30.12,3,0
2013-05-30T11:51:00Z,51,84,30.110000000000003,11,0
2013-05-31T02:51:00Z,90,66,30.08,7,0
2013-05-31T05:51:00Z,82,72,30.110000000000003,10,0
2013-05-31T18:51:00Z,69,73,29.99,16,0
2013-06-01T09:51:00Z,66,77,30,7,0
2013-06-02T02:51:00Z,90,63,29.89,10,0
2013-06-03T06:42:00Z,94,64,29.830000000000002,9,0
2013-06-07T07:51:00Z,97,61,29.89,14,0.06
2013-06-07T08:51:00Z,93,62,29.89,14,0.16
2013-06-08T02:12:00Z,100,57,29.54,16,0.02
2013-06-08T03:51:00Z,96,57,29.630000000000003,21,0
2013-06-10T23:17:00Z,100,64,29.8,8,0.06
2013-06-12T03:51:00Z,66,69,29.72,17,0
2013-06-12T12:51:00Z,42,76,29.779999999999998,24,0
2013-06-12T19:51:00Z,44,73,29.830000000000002,9,0
2013-06-14T01:58:00Z,88,55,29.56,20,0
2013-06-14T04:51:00Z,90,54,29.64,20,0
2013-06-14T16:51:00Z,65,66,29.79,10,0
2013-06-15T10:51:00Z,35,78,29.97,8,0
2013-06-16T19:51:00Z,64,75,29.8,15,0
2013-06-16T21:51:00Z,74,73,29.830000000000002,10,0
2013-06-19T18:51:00Z,73,67,30.08,11,0
2013-06-20T01:51:00Z,75,60,30.18,7,0
2013-06-20T04:51:00Z,78,60,30.22,7,0
2013-06-20T20:51:00Z,66,67,30.259999999999998,16,0
2013-06-22T02:51:00Z,78,62,30.25,5,0
2013-06-23T02:51:00Z,78,66,30.150000000000002,8,0
2013-06-23T05:51:00Z,81,68,30.17,7,0
2013-06-23T21:51:00Z,97,70,30.08,5,0.02
2013-06-24T16:51:00Z,67,80,29.95,17,0
2013-06-24T23:51:00Z,56,78,29.979999999999997,3,0
2013-06-26T22:51:00Z,87,73,29.82,8,0
2013-06-27T08:51:00Z,72,81,29.759999999999998,0,0
2013-06-28T09:51:00Z,74,79,29.51,10,0
2013-06-28T14:51:00Z,74,79,29.49,15,0
2013-06-28T17:51:00Z,87,73,29.5,17,0
2013-06-29T17:51:00Z,82,75,29.630000000000003,25,0
2013-06-30T20:51:00Z,94,72,29.9,11,0
2013-07-02T06:51:00Z,94,72,30.110000000000003,11,0
2013-07-03T02:51:00Z,90,71,30.19,9,0
2013-07-04T19:51:00Z,88,75,30.17,14,0
2013-07-06T00:51:00Z,88,75,30.130000000000003,6,0
2013-07-07T08:51:00Z,70,84,30.03,10,0
2013-07-07T17:51:00Z,67,84,29.93,9,0
2013-07-07T21:51:00Z,63,82,29.939999999999998,8,0
2013-07-08T22:51:00Z,67,78,30.03,11,0
2013-07-09T06:51:00Z,82,75,30.06,8,0
2013-07-09T10:51:00Z,59,84,30.06,11,0
2013-07-09T15:51:00Z,67,82,30,10,0
2013-07-09T20:51:00Z,71,80,30.01,10,0
2013-07-10T02:51:00Z,87,73,29.97,7,0
2013-07-10T15:51:00Z,74,82,29.830000000000002,7,0.04
2013-07-11T09:51:00Z,72,81,29.85,8,0
2013-07-12T03:51:00Z,67,74,29.939999999999998,10,0
2013-07-12T17:09:00Z,94,72,30.03,9,0
2013-07-12T19:51:00Z,90,71,30.05,13,0.01
2013-07-13T01:51:00Z,94,71,30.1,9,0
2013-07-13T06:51:00Z,94,73,30.18,6,0
2013-07-13T18:51:00Z,85,78,30.25,6,0
2013-07-13T21:51:00Z,90,75,30.27,7,0
2013-07-15T02:51:00Z,77,79,30.22,9,0
2013-07-17T09:51:00Z,41,93,30.16,0,0
2013-07-18T01:51:00Z,79,79,30.03,9,0
2013-07-19T00:51:00Z,79,83,29.959999999999997,7,0
2013-07-19T09:51:00Z,64,91,29.93,13,0
2013-07-20T19:25:00Z,79,79,29.779999999999998,10,0
2013-07-20T22:51:00Z,65,82,29.810000000000002,3,0
2013-07-21T03:51:00Z,76,78,29.84,8,0
2013-07-21T13:51:00Z,46,85,29.919999999999998,14,0
2013-07-21T17:51:00Z,64,80,29.91,9,0
2013-07-22T03:51:00Z,85,76,29.919999999999998,3,0
2013-07-24T21:51:00Z,55,73,29.89,15,0
2013-07-25T02:51:00Z,59,67,29.91,14,0
2013-07-25T05:51:00Z,65,66,29.939999999999998,15,0
2013-07-25T19:51:00Z,73,66,30.03,9,0
2013-07-26T00:51:00Z,87,64,30.01,8,0
2013-07-26T10:51:00Z,56,76,30.02,8,0
2013-07-26T18:51:00Z,76,73,30,13,0
2013-07-28T00:51:00Z,90,69,29.959999999999997,0,0
2013-07-29T03:51:00Z,84,72,29.95,5,0
2013-07-29T09:51:00Z,69,79,30.02,3,0
2013-07-30T06:51:00Z,51,73,30.150000000000002,7,0
2013-07-30T07:51:00Z,45,76,30.150000000000002,13,0
2013-07-31T02:51:00Z,59,70,30.110000000000003,8,0
2013-07-31T05:51:00Z,64,70,30.14,7,0
2013-07-31T09:51:00Z,47,78,30.130000000000003,5,0
2013-07-31T10:51:00Z,45,80,30.12,8,0
2013-07-31T11:51:00Z,45,80,30.110000000000003,11,0
2013-08-01T14:51:00Z,84,70,29.89,9,0.08
2013-08-02T01:51:00Z,93,70,29.779999999999998,5,0
2013-08-02T23:51:00Z,69,75,29.9,10,0
2013-08-03T03:51:00Z,71,73,29.88,10,0
2013-08-03T14:51:00Z,69,77,29.87,17,0
2013-08-04T03:51:00Z,63,68,29.84,7,0
2013-08-04T22:51:00Z,44,71,29.939999999999998,14,0
2013-08-05T21:51:00Z,66,70,30.03,9,0
2013-08-07T10:51:00Z,60,76,30.130000000000003,16,0
2013-08-07T12:51:00Z,58,79,30.12,11,0
2013-08-08T10:51:00Z,79,78,30.04,9,0
2013-08-08T11:51:00Z,77,79,30.04,13,0
2013-08-08T19:51:00Z,91,74,30.02,13,0
2013-08-09T18:51:00Z,87,78,29.82,8,0.01
2013-08-11T05:51:00Z,59,67,30.1,8,0
2013-08-11T07:51:00Z,49,71,30.12,8,0
2013-08-11T15:51:00Z,52,76,30.04,14,0
2013-08-13T02:51:00Z,91,72,29.86,5,0
2013-08-13T06:51:00Z,94,74,29.82,6,0.01
2013-08-13T14:51:00Z,79,73,29.72,7,0
2013-08-15T11:51:00Z,37,75,30.110000000000003,11,0
2013-08-15T17:51:00Z,57,71,30.07,15,0
2013-08-16T04:51:00Z,70,64,30.130000000000003,0,0
2013-08-18T01:51:00Z,78,68,30.23,0,0
2013-08-18T13:51:00Z,58,75,30.17,6,0
2013-08-19T01:51:00Z,75,66,30.110000000000003,9,0
2013-08-19T09:51:00Z,64,76,30.08,9,0
2013-08-19T10:51:00Z,62,76,30.07,14,0
2013-08-22T08:51:00Z,94,73,30.02,13,0.03
2013-08-23T04:51:00Z,79,72,29.89,11,0
2013-08-23T16:51:00Z,39,79,29.97,13,0
2013-08-24T00:51:00Z,66,69,30.12,9,0
2013-08-24T02:51:00Z,57,68,30.16,14,0
2013-08-25T02:51:00Z,78,65,30.32,5,0
2013-08-25T04:51:00Z,78,65,30.35,5,0
2013-08-25T05:51:00Z,75,66,30.36,5,0
2013-08-25T07:51:00Z,59,73,30.38,9,0
2013-08-25T08:51:00Z,50,74,30.38,11,0
2013-08-25T17:51:00Z,54,74,30.25,17,0
2013-08-26T03:51:00Z,73,68,30.19,10,0
2013-08-30T04:51:00Z,84,69,30,6,0
2013-08-31T14:51:00Z,72,81,29.82,9,0
2013-09-02T15:51:00Z,85,79,29.72,7,0
2013-09-02T16:51:00Z,88,77,29.72,7,0
2013-09-04T02:51:00Z,66,67,29.9,9,0
2013-09-04T11:51:00Z,34,79,29.959999999999997,8,0
2013-09-05T01:51:00Z,66,70,29.93,10,0
2013-09-05T18:51:00Z,27,72,30.05,16,0
2013-09-05T21:51:00Z,39,66,30.12,8,0
2013-09-06T06:51:00Z,52,61,30.23,10,0
2013-09-06T16:51:00Z,44,68,30.16,8,0
2013-09-07T13:51:00Z,43,75,29.97,14,0
2013-09-08T13:51:00Z,39,85,29.82,17,0
2013-09-08T21:51:00Z,43,66,30.04,14,0
2013-09-08T22:51:00Z,43,65,30.06,11,0
2013-09-10T14:51:00Z,74,78,30.07,14,0
2013-09-14T12:51:00Z,47,66,29.979999999999997,11,0
2013-09-14T20:51:00Z,56,59,30.1,10,0
2013-09-15T13:51:00Z,41,70,30.14,13,0
2013-09-17T01:51:00Z,59,54,30.279999999999998,17,0
2013-09-17T14:51:00Z,29,65,30.35,11,0
2013-09-18T08:51:00Z,40,64,30.32,7,0
2013-09-18T12:51:00Z,39,68,30.25,10,0
2013-09-18T21:51:00Z,72,60,30.2,11,0
2013-09-19T17:51:00Z,68,66,30.08,14,0
2013-09-19T22:51:00Z,80,62,30.08,7,0
2013-09-21T09:51:00Z,84,69,29.9,9,0.03
2013-09-22T01:15:00Z,100,64,29.67,8,0.17
2013-09-23T14:51:00Z,37,67,29.95,14,0
2013-09-24T09:51:00Z,53,58,29.99,10,0
2013-09-25T13:51:00Z,39,70,29.89,13,0
2013-09-25T20:51:00Z,81,61,29.919999999999998,8,0
2013-09-25T23:51:00Z,87,59,29.939999999999998,5,0
2013-09-26T21:51:00Z,84,58,30.09,5,0
2013-09-28T11:51:00Z,47,71,30.29,7,0
2013-09-28T12:51:00Z,44,72,30.259999999999998,5,0
2013-09-29T06:51:00Z,93,57,30.19,6,0
2013-09-29T10:51:00Z,49,70,30.16,8,0
2013-09-30T09:51:00Z,51,68,30.06,6,0
2013-09-30T21:51:00Z,84,61,30,9,0
2013-10-01T14:51:00Z,41,79,29.89,17,0
2013-10-03T00:51:00Z,61,71,30.02,7,0
2013-10-04T22:51:00Z,84,69,30,7,0
2013-10-04T23:51:00Z,87,69,30.01,8,0
2013-10-05T23:51:00Z,93,65,30.07,6,0
2013-10-06T20:51:00Z,90,69,30.04,10,0
2013-10-07T22:51:00Z,60,62,29.97,15,0
2013-10-07T23:51:00Z,56,61,30,11,0
2013-10-09T01:51:00Z,69,55,30.32,7,0
2013-10-09T02:51:00Z,67,55,30.32,7,0
2013-10-09T04:51:00Z,69,53,30.330000000000002,10,0
2013-10-09T10:51:00Z,56,62,30.37,16,0
2013-10-09T11:51:00Z,54,63,30.36,11,0
2013-10-10T08:51:00Z,83,57,30.2,17,0
2013-10-11T06:51:00Z,84,61,30.02,17,0
2013-10-11T11:05:00Z,78,64,30.03,15,0
2013-10-12T20:51:00Z,70,63,30.259999999999998,15,0
2013-10-12T22:51:00Z,70,61,30.27,15,0
2013-10-16T04:51:00Z,78,57,30.08,6,0
2013-10-16T10:51:00Z,75,64,30.04,7,0
2013-10-16T23:51:00Z,90,62,29.91,7,0
2013-10-18T08:51:00Z,52,61,29.85,20,0
2013-10-19T05:51:00Z,62,55,29.959999999999997,0,0
2013-10-20T06:51:00Z,66,51,29.9,15,0
2013-10-20T21:51:00Z,46,56,30.05,8,0
2013-10-21T08:51:00Z,46,60,30.14,5,0
2013-10-22T08:51:00Z,60,63,29.84,16,0
2013-10-22T11:51:00Z,50,66,29.779999999999998,11,0
2013-10-22T22:51:00Z,59,54,29.8,13,0
2013-10-22T23:51:00Z,66,51,29.8,8,0
2013-10-23T02:51:00Z,77,45,29.77,3,0
2013-10-23T04:51:00Z,71,49,29.759999999999998,3,0
2013-10-23T13:51:00Z,45,52,29.62,9,0
2013-10-24T19:51:00Z,46,47,29.97,16,0
2013-10-27T00:51:00Z,49,51,29.88,13,0
2013-10-27T15:51:00Z,32,56,29.959999999999997,16,0
2013-10-29T05:51:00Z,71,44,30.37,6,0
2013-10-29T14:51:00Z,33,57,30.35,0,0
2013-10-30T02:51:00Z,63,47,30.3,3,0
2013-10-30T04:51:00Z,63,46,30.279999999999998,3,0
2013-10-30T16:51:00Z,84,58,30.18,6,0
2013-10-30T20:51:00Z,81,57,30.22,7,0
2013-10-31T09:51:00Z,75,66,30.110000000000003,14,0
2013-10-31T17:51:00Z,81,63,29.93,22,0
2013-11-03T20:51:00Z,51,40,30.36,14,0
2013-11-04T02:51:00Z,44,36,30.49,13,0
2013-11-04T16:51:00Z,35,43,30.62,7,0
2013-11-05T13:51:00Z,53,54,30.58,7,0
2013-11-06T04:51:00Z,83,44,30.439999999999998,0,0
2013-11-08T07:51:00Z,53,44,30.03,13,0
2013-11-08T13:51:00Z,39,49,30.02,18,0
2013-11-09T23:51:00Z,61,49,30.01,15,0
2013-11-10T06:51:00Z,68,44,29.9,10,0
2013-11-13T06:51:00Z,49,29,30.330000000000002,13,0
2013-11-13T10:51:00Z,37,36,30.34,16,0
2013-11-13T11:51:00Z,34,37,30.32,17,0
2013-11-14T11:51:00Z,30,48,30.2,18,0
2013-11-14T12:51:00Z,27,50,30.18,17,0
2013-11-15T21:51:00Z,69,47,30.21,9,0
2013-11-16T01:51:00Z,66,46,30.25,8,0
2013-11-16T13:51:00Z,72,55,30.29,9,0
2013-11-16T15:51:00Z,80,53,30.3,10,0
2013-11-17T00:51:00Z,89,48,30.259999999999998,5,0
2013-11-17T23:35:00Z,94,57,29.810000000000002,9,0
2013-11-18T13:51:00Z,29,66,29.62,17,0
2013-11-22T16:51:00Z,75,56,29.99,7,0
2013-11-24T03:51:00Z,32,25,30.04,28,0
2013-11-25T00:51:00Z,44,24,30.38,18,0
2013-11-25T20:51:00Z,43,33,30.37,16,0
2013-11-27T15:12:00Z,81,43,29.37,14,0.03
2013-11-28T08:51:00Z,42,33,30.18,20,0
2013-11-29T11:51:00Z,36,40,30.56,13,0
2013-11-29T19:51:00Z,43,33,30.68,8,0
2013-11-30T20:51:00Z,65,37,30.45,7,0
2013-12-02T09:51:00Z,79,44,29.97,5,0
2013-12-02T12:51:00Z,59,50,29.919999999999998,3,0
2013-12-02T21:51:00Z,82,41,29.91,7,0
2013-12-03T04:51:00Z,86,41,29.89,6,0
2013-12-03T20:51:00Z,71,43,29.959999999999997,7,0
2013-12-04T22:51:00Z,86,48,30.130000000000003,5,0
2013-12-06T07:16:00Z,94,55,29.919999999999998,8,0.01
2013-12-06T12:28:00Z,87,46,30.02,15,0.01
2013-12-08T12:51:00Z,54,33,30.54,6,0
2013-12-08T18:51:00Z,85,30,30.5,9,0.01
2013-12-08T23:51:00Z,88,32,30.37,14,0
2013-12-09T13:51:00Z,93,41,29.95,7,0
2013-12-10T04:51:00Z,82,37,30,11,0
2013-12-10T08:15:00Z,75,37,29.979999999999997,20,0
2013-12-10T12:19:00Z,87,34,29.86,8,0.01
2013-12-11T04:51:00Z,56,28,30.25,21,0
2013-12-11T06:51:00Z,55,27,30.29,22,0
2013-12-12T19:51:00Z,46,25,30.259999999999998,20,0
2013-12-14T01:51:00Z,61,32,30.35,6,0
2013-12-14T21:26:00Z,87,34,30.01,17,0.06
2013-12-17T00:51:00Z,51,27,30.22,5,0
2013-12-17T09:51:00Z,78,28,30.130000000000003,9,0
2013-12-17T16:12:00Z,87,32,29.93,11,0.02
2013-12-17T17:11:00Z,86,30,29.95,14,0
2013-12-18T09:51:00Z,67,31,30.04,8,0
2013-12-18T10:51:00Z,66,33,30.04,10,0
2013-12-18T11:51:00Z,61,35,30.03,15,0
2013-12-18T18:51:00Z,59,34,30.14,14,0
2013-12-20T16:51:00Z,59,47,30,0,0
2013-12-21T04:51:00Z,93,43,29.959999999999997,3,0
2013-12-21T06:51:00Z,93,45,29.97,0,0
2013-12-21T10:51:00Z,83,50,29.99,3,0
2013-12-22T09:51:00Z,90,54,29.91,10,0
2013-12-22T12:51:00Z,78,59,29.91,9,0
2013-12-22T18:51:00Z,81,58,29.89,14,0
2013-12-23T03:51:00Z,89,53,29.979999999999997,5,0
2013-12-24T00:51:00Z,65,42,30.110000000000003,16,0
2013-12-24T01:51:00Z,60,40,30.130000000000003,17,0
2013-12-24T10:51:00Z,57,38,30.150000000000002,9,0
2013-12-25T07:51:00Z,50,20,30.49,16,0
2013-12-25T21:51:00Z,56,30,30.47,7,0
2013-12-25T22:51:00Z,59,31,30.45,10,0
2013-12-27T00:51:00Z,64,33,30.279999999999998,8,0
2013-12-28T05:51:00Z,75,32,30.22,8,0
2013-12-28T15:51:00Z,43,51,30.07,11,0
2013-12-28T16:51:00Z,50,49,30.08,14,0
2013-12-30T08:51:00Z,80,43,29.91,10,0
2014-01-01T02:51:00Z,46,25,30.34,13,0
2014-01-01T11:51:00Z,43,33,30.37,11,0
2014-01-01T15:51:00Z,49,33,30.330000000000002,5,0
2014-01-01T16:51:00Z,54,32,30.32,0,0
2014-01-02T06:51:00Z,79,30,30.1,15,0
2014-01-02T07:17:00Z,80,30,30.08,20,0
2014-01-02T14:51:00Z,81,27,29.86,17,0
2014-01-02T18:41:00Z,86,25,29.759999999999998,18,0
2014-01-03T06:27:00Z,79,12,29.79,24,0.01
2014-01-03T14:51:00Z,52,18,30.17,22,0
2014-01-03T20:51:00Z,42,12,30.459999999999997,9,0
2014-01-04T21:51:00Z,61,30,30.330000000000002,11,0
2014-01-05T09:37:00Z,87,32,30.32,0,0
2014-01-05T21:51:00Z,93,48,29.91,18,0.01
2014-01-07T23:51:00Z,42,11,30.39,16,0
2014-01-08T01:51:00Z,45,10,30.419999999999998,16,0
2014-01-09T03:51:00Z,40,25,30.53,11,0
2014-01-09T16:51:00Z,55,26,30.630000000000003,7,0
2014-01-09T21:51:00Z,57,26,30.62,5,0
2014-01-10T06:32:00Z,64,30,30.49,5,0
2014-01-10T13:51:00Z,86,37,30.37,3,0
2014-01-10T14:51:00Z,89,37,30.37,6,0
2014-01-11T14:51:00Z,97,52,29.5,24,0.02
2014-01-11T15:51:00Z,96,51,29.479999999999997,24,0.01
2014-01-12T07:51:00Z,54,45,29.64,16,0
2014-01-12T14:51:00Z,44,45,29.84,22,0
2014-01-12T19:51:00Z,57,41,30.01,15,0
2014-01-13T18:51:00Z,77,46,29.97,18,0
2014-01-13T21:51:00Z,80,45,29.95,16,0
2014-01-14T02:51:00Z,86,45,29.85,11,0
2014-01-14T14:51:00Z,93,47,29.67,0,0.11
2014-01-15T10:51:00Z,100,39,30,0,0
2014-01-15T11:51:00Z,93,39,29.979999999999997,9,0
2014-01-16T18:51:00Z,65,38,29.9,8,0
2014-01-18T14:51:00Z,65,39,29.68,16,0
2014-01-19T00:51:00Z,60,28,29.810000000000002,13,0
2014-01-20T08:51:00Z,65,38,29.66,15,0
2014-01-21T13:51:00Z,77,18,29.86,20,0.03
2014-01-21T16:51:00Z,77,17,29.87,18,0.01
2014-01-22T09:51:00Z,57,8,29.8,23,0
2014-01-22T10:51:00Z,55,10,29.8,23,0
2014-01-23T12:51:00Z,43,19,30.130000000000003,17,0
2014-01-23T22:51:00Z,49,17,30.29,16,0
2014-01-24T00:51:00Z,47,16,30.29,17,0
2014-01-25T16:51:00Z,85,27,29.459999999999997,11,0.02
2014-01-28T15:51:00Z,28,19,30.330000000000002,8,0
2014-01-28T19:51:00Z,28,20,30.310000000000002,5,0
2014-01-29T15:51:00Z,32,23,30.12,16,0
2014-01-29T22:51:00Z,43,19,30.279999999999998,14,0
2014-01-30T12:51:00Z,37,26,30.41,7,0
2014-01-30T14:51:00Z,40,26,30.37,7,0
2014-01-30T18:51:00Z,58,25,30.3,7,0
2014-02-01T12:51:00Z,47,42,30.27,7,0
2014-02-02T04:51:00Z,92,33,29.919999999999998,0,0
2014-02-02T23:51:00Z,68,44,30.06,11,0
2014-02-03T06:51:00Z,89,33,30.130000000000003,7,0.08
2014-02-03T13:51:00Z,92,33,30.07,15,0.06
2014-02-05T07:41:00Z,87,32,29.979999999999997,20,0.17
2014-02-05T14:37:00Z,93,34,29.650000000000002,5,0.02
2014-02-05T17:51:00Z,89,34,29.69,7,0
2014-02-08T12:51:00Z,34,28,30.24,7,0
2014-02-09T18:24:00Z,64,28,30.03,7,0
2014-02-11T23:51:00Z,49,19,30.47,13,0
2014-02-12T21:51:00Z,65,24,30.35,11,0
2014-02-12T23:51:00Z,75,26,30.279999999999998,10,0
2014-02-14T01:51:00Z,89,33,29.02,15,0.04
2014-02-14T17:51:00Z,57,38,29.64,16,0
2014-02-15T05:51:00Z,82,31,29.75,7,0
2014-02-15T17:40:00Z,87,32,29.59,24,0
2014-02-16T17:51:00Z,41,29,29.95,14,0
2014-02-17T10:51:00Z,35,25,30.37,10,0
2014-02-18T22:51:00Z,61,33,30.08,5,0
2014-02-19T15:51:00Z,93,39,29.7,6,0
2014-02-20T06:51:00Z,70,35,30.21,8,0
2014-02-21T03:51:00Z,93,38,29.939999999999998,5,0
2014-02-23T15:51:00Z,38,53,29.87,8,0
2014-02-23T16:51:00Z,48,50,29.86,7,0
2014-02-24T00:45:00Z,76,41,29.85,14,0
2014-02-24T09:51:00Z,36,38,29.9,11,0
2014-02-24T12:51:00Z,25,39,29.87,22,0
2014-02-26T01:51:00Z,50,25,29.97,0,0
2014-02-27T02:51:00Z,45,18,29.84,0,0
2014-02-27T17:51:00Z,30,29,29.75,20,0
2014-02-27T19:51:00Z,53,25,29.88,29,0
2014-02-28T10:51:00Z,26,20,30.4,14,0
2014-02-28T19:51:00Z,30,22,30.4,3,0
2014-03-01T00:51:00Z,36,21,30.43,0,0
2014-03-01T02:51:00Z,51,19,30.4,0,0
2014-03-03T06:51:00Z,74,21,30.110000000000003,8,0.02
2014-03-03T12:51:00Z,38,22,30.17,16,0
2014-03-04T03:51:00Z,42,15,30.32,14,0
2014-03-04T17:51:00Z,53,26,30.27,7,0
2014-03-04T22:51:00Z,51,27,30.259999999999998,5,0
2014-03-06T02:51:00Z,55,22,30.479999999999997,14,0
